Transaction_ID,Account_ID,Amount,Date,Location,Type
T353,A3068,228.91,2023-12-01T18:32:31.000Z,Madrid,Retiro
T354,A1604,3386.3,2023-03-07T06:53:12.000Z,Sevilla,Depósito
T355,A1666,2659.92,2023-08-12T17:11:31.000Z,Madrid,Transferencia
T356,A9807,2275.92,2023-07-01T12:26:38.000Z,Barcelona,Depósito
T357,A616,1768.13,2023-12-21T04:01:13.000Z,Zaragoza,Transferencia
T358,A1721,4881.03,2023-01-27T01:53:51.000Z,Zaragoza,Retiro
T359,A1441,-740.53,2023-11-17T06:52:59.000Z,Barcelona,Depósito
T360,A4827,429.46,2023-07-18T10:20:26.000Z,Valencia,Retiro
T361,A2368,2219.19,2023-06-19T12:15:51.000Z,Barcelona,Depósito
T362,A5384,1557.67,2023-05-02T04:40:33.000Z,Barcelona,Depósito
T363,A8910,4041.07,2023-02-27T19:12:52.000Z,Barcelona,Retiro
T364,A9228,1528.08,2023-01-22T16:02:56.000Z,Madrid,Depósito
T365,A1003,4491.14,2023-08-04T22:39:03.000Z,Zaragoza,Retiro
T366,A6286,1554.75,2023-12-11T21:41:24.000Z,Sevilla,Transferencia
T367,A2047,1398.14,2023-08-16T22:37:51.000Z,Madrid,Pago
T368,A3651,3228.65,2023-01-20T16:15:30.000Z,Sevilla,Pago
T369,A6092,-447.07,2023-04-06T19:15:44.000Z,Zaragoza,Transferencia
T370,A9104,3769.27,2023-02-15T16:50:01.000Z,Madrid,Depósito
T371,A2993,4749.75,2023-12-11T08:43:15.000Z,Barcelona,Transferencia
T372,A1596,2965.86,2023-02-10T05:58:10.000Z,Barcelona,Depósito
T373,A8333,2287.11,2023-03-25T11:07:51.000Z,Zaragoza,Transferencia
T374,A3535,-97.25,2023-10-04T15:30:21.000Z,Sevilla,Depósito
T375,A1726,653.19,2023-09-13T10:01:57.000Z,Barcelona,Depósito
T376,A587,3551.03,2023-12-03T19:32:33.000Z,Sevilla,Transferencia
T377,A1301,2260.87,2023-04-01T18:06:10.000Z,Sevilla,Pago
T378,A9941,1184.3,2023-10-13T00:15:38.000Z,Barcelona,Depósito
T379,A2344,1897.45,2023-05-15T18:05:02.000Z,Sevilla,Transferencia
T380,A3455,3439.08,2023-09-12T09:36:16.000Z,Zaragoza,Depósito
T381,A4370,1660.28,2023-03-21T21:05:49.000Z,Zaragoza,Retiro
T382,A5798,1258.22,2023-06-27T12:28:08.000Z,Madrid,Transferencia
T383,A4186,3428.21,2023-11-14T05:36:34.000Z,Barcelona,Depósito
T384,A8242,1466.81,2023-10-10T07:49:59.000Z,Madrid,Pago
T385,A6095,1952.3,2023-12-21T12:39:09.000Z,Valencia,Transferencia
T386,A9999,339.39,2023-06-24T11:20:43.000Z,Zaragoza,Pago
T387,A301,1241.91,2023-11-21T04:32:10.000Z,Sevilla,Depósito
T388,A5431,4199.53,2023-05-05T18:24:58.000Z,Sevilla,Pago
T389,A3439,-405.34,2023-11-28T07:49:32.000Z,Valencia,Retiro
T390,A6137,4291.94,2023-09-11T03:21:53.000Z,Sevilla,Retiro
T391,A8272,3111.15,2023-03-13T10:23:47.000Z,Madrid,Pago
T392,A9803,4294.85,2023-06-15T05:03:45.000Z,Zaragoza,Depósito
T393,A6703,3307.33,2023-04-10T02:55:36.000Z,Madrid,Transferencia
T394,A903,1777.16,2023-10-18T16:09:34.000Z,Valencia,Retiro
T395,A4159,1165.85,2023-05-03T09:38:35.000Z,Sevilla,Pago
T396,A3700,2501.09,2023-03-25T16:46:25.000Z,Valencia,Retiro
T397,A8584,1049.97,2023-02-15T19:17:04.000Z,Madrid,Pago
T398,A5043,1044.45,2023-03-15T19:40:41.000Z,Zaragoza,Depósito
T399,A5277,3954.03,2023-05-17T10:27:44.000Z,Zaragoza,Pago
T400,A3236,2054.51,2023-05-13T10:01:19.000Z,Madrid,Transferencia
T401,A1978,1918.22,2023-05-01T16:27:32.000Z,Valencia,Depósito
T402,A3237,-695.94,2023-02-07T05:23:58.000Z,Madrid,Retiro
T403,A5049,1643.35,2023-01-04T03:05:16.000Z,Sevilla,Transferencia
T404,A7894,4323.33,2023-03-26T08:47:46.000Z,Valencia,Pago
T405,A6033,677.59,2023-01-18T04:09:06.000Z,Valencia,Pago
T406,A4667,-76.66,2023-02-05T02:42:48.000Z,Sevilla,Depósito
T407,A6124,2499.02,2023-01-12T08:20:05.000Z,Valencia,Pago
T408,A847,568.31,2023-12-10T05:16:10.000Z,Valencia,Transferencia
T409,A6803,4596.82,2023-02-19T16:59:25.000Z,Madrid,Retiro
T410,A4689,3928.38,2023-08-23T09:46:45.000Z,Valencia,Depósito
T411,A3352,-313.96,2023-06-16T13:49:41.000Z,Barcelona,Retiro
T412,A9006,2648.16,2023-06-18T01:00:29.000Z,Barcelona,Transferencia
T413,A4304,1623.85,2023-08-02T12:09:23.000Z,Sevilla,Retiro
T414,A1754,2470.54,2023-08-15T16:52:43.000Z,Valencia,Transferencia
T415,A9562,2792.9,2023-04-13T16:30:53.000Z,Barcelona,Retiro
T416,A6652,3395.08,2023-07-12T12:10:38.000Z,Barcelona,Depósito
T417,A480,3765.44,2023-02-28T21:08:20.000Z,Barcelona,Depósito
T418,A2997,2032.93,2023-07-23T01:00:06.000Z,Madrid,Depósito
T419,A56,261.48,2023-10-27T09:31:54.000Z,Valencia,Pago
T420,A3660,-780.7,2023-08-20T02:44:01.000Z,Sevilla,Retiro
T421,A6440,1787.76,2023-01-03T21:26:26.000Z,Barcelona,Transferencia
T422,A2633,204.11,2023-05-21T17:34:33.000Z,Zaragoza,Transferencia
T423,A8692,-867.8,2023-11-07T02:41:17.000Z,Zaragoza,Transferencia
T424,A3595,3273.15,2023-02-15T15:21:08.000Z,Zaragoza,Depósito
T425,A7188,-951.72,2023-07-16T00:01:45.000Z,Madrid,Retiro
T426,A3016,4837.16,2023-02-03T21:59:12.000Z,Madrid,Depósito
T427,A3143,1175.58,2023-12-05T09:15:04.000Z,Valencia,Pago
T428,A17,-785.8,2023-07-11T17:26:38.000Z,Zaragoza,Transferencia
T429,A7198,-599.6,2023-02-21T11:20:42.000Z,Zaragoza,Retiro
T430,A7823,-660.65,2023-09-15T21:44:40.000Z,Valencia,Pago
T431,A2438,-418.83,2023-10-19T11:48:52.000Z,Sevilla,Transferencia
T432,A7613,3253.41,2023-07-20T02:55:55.000Z,Madrid,Transferencia
T433,A7365,4680.54,2023-04-25T13:12:13.000Z,Barcelona,Depósito
T434,A6660,-296.58,2023-09-24T03:10:00.000Z,Barcelona,Retiro
T435,A2880,1911.64,2023-07-20T08:06:08.000Z,Madrid,Depósito
T436,A7405,-241.83,2023-05-28T21:40:36.000Z,Valencia,Depósito
T437,A5751,-706.87,2023-06-06T15:56:04.000Z,Valencia,Pago
T438,A3910,4693.86,2023-05-27T10:48:20.000Z,Valencia,Depósito
T439,A1373,3004.75,2023-05-05T12:17:20.000Z,Barcelona,Depósito
T440,A3331,-798.11,2023-01-03T14:16:06.000Z,Madrid,Pago
T441,A1367,852.58,2023-11-21T14:41:32.000Z,Zaragoza,Depósito
T442,A6032,-658.02,2023-06-14T17:11:42.000Z,Barcelona,Retiro
T443,A1776,3917.8,2023-08-15T09:59:49.000Z,Barcelona,Depósito
T444,A5697,710.28,2023-01-27T04:19:52.000Z,Sevilla,Depósito
T445,A4582,2721.88,2023-12-10T05:34:29.000Z,Zaragoza,Pago
T446,A9734,3581.24,2023-06-24T00:01:50.000Z,Barcelona,Pago
T447,A1605,-141.26,2023-01-06T07:18:05.000Z,Sevilla,Transferencia
T448,A6574,851.51,2023-05-09T08:53:44.000Z,Barcelona,Pago
T449,A9166,4606.1,2023-03-11T21:16:23.000Z,Zaragoza,Transferencia
T450,A325,2469.58,2023-04-26T23:29:51.000Z,Madrid,Retiro
T451,A2883,1335.48,2023-06-27T14:45:29.000Z,Barcelona,Transferencia
T452,A1869,1650.89,2023-01-13T04:37:16.000Z,Valencia,Transferencia
T453,A2386,1114.64,2023-05-21T06:11:17.000Z,Valencia,Pago
T454,A3287,3998.14,2023-03-15T03:08:09.000Z,Sevilla,Retiro
T455,A4187,2479.33,2023-11-22T08:54:53.000Z,Valencia,Pago
T456,A5580,2082.71,2023-11-02T06:27:10.000Z,Valencia,Retiro
T457,A9967,-600.28,2023-01-22T05:27:10.000Z,Madrid,Transferencia
T458,A4860,4976.15,2023-04-20T18:59:27.000Z,Barcelona,Transferencia
T459,A5910,4660.63,2023-12-01T02:51:40.000Z,Madrid,Pago
T460,A1842,4500.34,2023-04-11T21:09:25.000Z,Sevilla,Depósito
T461,A9117,1609.29,2023-04-03T14:43:51.000Z,Barcelona,Transferencia
T462,A1970,2909.32,2023-03-12T19:46:16.000Z,Valencia,Retiro
T463,A2187,4114.33,2023-07-15T09:55:09.000Z,Barcelona,Depósito
T464,A9136,4612.67,2023-10-07T00:17:07.000Z,Madrid,Pago
T465,A5422,3960.94,2023-09-15T01:45:26.000Z,Zaragoza,Retiro
T466,A7486,4154.4,2023-12-22T01:06:36.000Z,Barcelona,Transferencia
T467,A8422,3330.3,2023-12-08T22:17:22.000Z,Barcelona,Transferencia
T468,A1200,698.57,2023-12-13T04:52:46.000Z,Valencia,Retiro
T469,A9070,-250.84,2023-01-18T14:43:43.000Z,Madrid,Retiro
T470,A895,1935.4,2023-03-25T23:15:57.000Z,Sevilla,Transferencia
T471,A929,1437.96,2023-09-19T04:41:49.000Z,Sevilla,Transferencia
T472,A6953,2772.75,2023-10-03T04:44:37.000Z,Zaragoza,Transferencia
T473,A8769,4541.94,2023-02-15T10:03:59.000Z,Barcelona,Pago
T474,A7138,46.92,2023-06-18T18:18:27.000Z,Sevilla,Transferencia
T475,A3407,2726.44,2023-09-15T14:44:24.000Z,Sevilla,Retiro
T476,A248,1375.35,2023-08-11T16:35:15.000Z,Sevilla,Depósito
T477,A1943,2203.19,2023-05-02T10:24:34.000Z,Barcelona,Transferencia
T478,A5224,3248.08,2023-07-17T20:16:39.000Z,Barcelona,Retiro
T479,A5371,791.81,2023-10-09T20:08:56.000Z,Sevilla,Retiro
T480,A5048,553.93,2023-04-09T17:25:40.000Z,Valencia,Transferencia
T481,A7834,4196.11,2023-01-01T20:06:46.000Z,Valencia,Retiro
T482,A7825,-534.41,2023-04-22T21:44:05.000Z,Zaragoza,Retiro
T483,A3261,2589.33,2023-05-08T21:10:02.000Z,Barcelona,Depósito
T484,A6939,2440.8,2023-02-06T16:33:29.000Z,Madrid,Transferencia
T485,A8654,-121.73,2023-03-23T19:25:47.000Z,Madrid,Retiro
T486,A5188,3977.33,2023-05-01T17:00:11.000Z,Sevilla,Retiro
T487,A3829,1893.79,2023-03-08T11:33:59.000Z,Madrid,Pago
T488,A4222,1599.82,2023-06-27T20:48:26.000Z,Zaragoza,Transferencia
T489,A5375,192.78,2023-01-20T01:06:47.000Z,Barcelona,Pago
T490,A6547,-262.12,2023-06-02T07:33:03.000Z,Madrid,Retiro
T491,A3294,1332.74,2023-03-26T19:25:05.000Z,Valencia,Transferencia
T492,A1432,25.89,2023-09-18T19:40:19.000Z,Sevilla,Retiro
T493,A2871,3290.52,2023-09-09T20:07:01.000Z,Madrid,Pago
T494,A1355,2935.47,2023-03-10T13:49:45.000Z,Barcelona,Transferencia
T495,A1835,2257.43,2023-04-16T04:05:37.000Z,Valencia,Retiro
T496,A4443,4327.04,2023-01-27T13:30:41.000Z,Barcelona,Depósito
T497,A8149,2187.02,2023-09-14T03:11:59.000Z,Valencia,Pago
T498,A8354,2734.76,2023-06-16T15:48:00.000Z,Sevilla,Depósito
T499,A2028,4252.93,2023-05-03T21:19:58.000Z,Madrid,Pago
T500,A2928,-797.44,2023-08-16T05:20:40.000Z,Valencia,Pago
T501,A4950,1563.08,2023-02-18T16:20:46.000Z,Zaragoza,Transferencia
T502,A8039,4962.66,2023-09-24T15:36:56.000Z,Zaragoza,Pago
T503,A1066,1063.8,2023-05-03T17:11:20.000Z,Madrid,Retiro
T504,A2239,-147.41,2023-06-06T01:07:16.000Z,Sevilla,Depósito
T505,A128,1262.08,2023-11-24T06:30:10.000Z,Barcelona,Depósito
T506,A2646,3234.93,2023-09-18T03:39:54.000Z,Sevilla,Depósito
T507,A8646,3123.87,2023-02-21T21:24:12.000Z,Madrid,Depósito
T508,A837,2413.24,2023-04-17T23:05:45.000Z,Zaragoza,Pago
T509,A6497,1917.32,2023-05-01T09:18:12.000Z,Sevilla,Depósito
T510,A1393,3698.48,2023-11-11T12:12:40.000Z,Sevilla,Depósito
T511,A6926,727.95,2023-12-21T05:17:48.000Z,Madrid,Pago
T512,A8427,1907.89,2023-01-27T16:48:57.000Z,Madrid,Retiro
T513,A6612,-538.69,2023-02-28T11:16:41.000Z,Zaragoza,Transferencia
T514,A4678,-819.95,2023-08-18T03:29:48.000Z,Madrid,Transferencia
T515,A6791,4170.71,2023-05-04T12:41:02.000Z,Zaragoza,Transferencia
T516,A37,1539.39,2023-09-16T15:01:26.000Z,Zaragoza,Depósito
T517,A523,2024.86,2023-07-16T18:27:42.000Z,Madrid,Retiro
T518,A6511,3084.45,2023-02-09T20:46:58.000Z,Barcelona,Depósito
T519,A2499,-97.56,2023-07-06T11:39:59.000Z,Madrid,Pago
T520,A4416,1419.22,2023-05-23T08:29:14.000Z,Zaragoza,Transferencia
T521,A2949,926.94,2023-11-25T12:09:28.000Z,Valencia,Retiro
T522,A6445,875.62,2023-07-25T04:24:13.000Z,Sevilla,Depósito
T523,A428,2913.65,2023-07-04T06:58:37.000Z,Sevilla,Transferencia
T524,A9411,-961.24,2023-08-27T02:55:25.000Z,Sevilla,Transferencia
T525,A8890,1087.4,2023-12-26T05:40:15.000Z,Zaragoza,Pago
T526,A2859,1402.0,2023-07-21T04:47:36.000Z,Sevilla,Retiro
T527,A631,3159.77,2023-05-07T20:53:02.000Z,Valencia,Transferencia
T528,A3150,3934.26,2023-02-23T07:15:03.000Z,Sevilla,Retiro
T529,A7258,-737.16,2023-11-08T13:33:20.000Z,Zaragoza,Depósito
T530,A2705,-307.75,2023-06-18T13:28:06.000Z,Barcelona,Pago
T531,A9154,3874.66,2023-03-23T05:52:32.000Z,Barcelona,Transferencia
T532,A3581,1081.1,2023-09-10T01:03:56.000Z,Barcelona,Depósito
T533,A3137,1011.73,2023-05-09T21:04:17.000Z,Sevilla,Transferencia
T534,A6734,1150.71,2023-05-28T11:38:27.000Z,Barcelona,Depósito
T535,A8262,2096.18,2023-05-25T20:21:46.000Z,Barcelona,Retiro
T536,A5013,3574.35,2023-10-11T04:50:49.000Z,Madrid,Retiro
T537,A788,3238.53,2023-10-21T16:54:13.000Z,Sevilla,Transferencia
T538,A4524,2321.94,2023-12-19T21:01:02.000Z,Valencia,Depósito
T539,A2357,4638.88,2023-08-08T12:54:59.000Z,Barcelona,Depósito
T540,A502,-888.12,2023-06-10T16:24:10.000Z,Zaragoza,Pago
T541,A197,4546.96,2023-06-24T12:25:42.000Z,Madrid,Pago
T542,A5680,1571.34,2023-02-22T09:38:59.000Z,Barcelona,Depósito
T543,A2956,4098.92,2023-01-07T20:57:11.000Z,Barcelona,Depósito
T544,A4695,692.19,2023-06-16T06:58:20.000Z,Madrid,Retiro
T545,A7419,451.46,2023-12-21T00:39:48.000Z,Sevilla,Pago
T546,A615,4144.22,2023-02-08T17:52:24.000Z,Barcelona,Transferencia
T547,A513,3263.17,2023-08-16T05:31:03.000Z,Sevilla,Pago
T548,A8668,-226.09,2023-09-02T15:52:30.000Z,Zaragoza,Depósito
T549,A2810,751.23,2023-09-05T21:59:29.000Z,Valencia,Depósito
T550,A8105,4118.57,2023-06-01T18:57:02.000Z,Madrid,Depósito
T551,A2853,519.03,2023-03-06T08:24:33.000Z,Sevilla,Pago
T552,A211,3914.67,2023-10-14T02:33:33.000Z,Sevilla,Transferencia
T553,A4641,64.96,2023-11-05T15:29:01.000Z,Zaragoza,Pago
T554,A4313,4756.54,2023-07-24T09:37:07.000Z,Madrid,Pago
T555,A8483,-476.15,2023-02-28T10:49:19.000Z,Madrid,Transferencia
T556,A994,2616.38,2023-09-03T13:21:45.000Z,Barcelona,Transferencia
T557,A7014,1655.11,2023-12-11T02:25:45.000Z,Valencia,Transferencia
T558,A4706,2687.95,2023-06-16T06:17:55.000Z,Madrid,Pago
T559,A1247,1492.1,2023-03-08T10:00:10.000Z,Madrid,Retiro
T560,A9210,750.58,2023-04-17T00:27:44.000Z,Barcelona,Retiro
T561,A9611,3238.85,2023-02-13T22:13:17.000Z,Sevilla,Transferencia
T562,A6555,2223.93,2023-02-14T11:45:40.000Z,Madrid,Transferencia
T563,A6199,3995.92,2023-01-01T15:11:13.000Z,Madrid,Transferencia
T564,A7,521.03,2023-12-07T14:59:19.000Z,Zaragoza,Depósito
T565,A1181,3488.8,2023-06-12T21:42:08.000Z,Sevilla,Transferencia
T566,A7843,3901.8,2023-09-12T04:55:16.000Z,Valencia,Transferencia
T567,A1157,2148.96,2023-10-16T20:56:41.000Z,Madrid,Retiro
T568,A989,2442.75,2023-11-07T13:32:38.000Z,Sevilla,Pago
T569,A6223,3370.02,2023-11-10T18:26:36.000Z,Barcelona,Transferencia
T570,A5190,102.39,2023-10-25T22:36:03.000Z,Barcelona,Retiro
T571,A8283,4455.78,2023-06-01T21:11:24.000Z,Madrid,Pago
T572,A651,1275.24,2023-01-25T03:50:22.000Z,Valencia,Depósito
T573,A6082,-659.62,2023-10-19T02:01:36.000Z,Madrid,Retiro
T574,A3526,4258.8,2023-05-21T01:30:11.000Z,Sevilla,Transferencia
T575,A8597,4458.55,2023-03-18T16:36:08.000Z,Sevilla,Retiro
T576,A8459,244.42,2023-09-11T01:01:18.000Z,Zaragoza,Retiro
T577,A8448,-239.83,2023-09-15T05:30:20.000Z,Zaragoza,Transferencia
T578,A4018,2790.79,2023-11-17T23:32:38.000Z,Madrid,Depósito
T579,A6842,2599.87,2023-08-27T15:59:38.000Z,Valencia,Pago
T580,A6112,4221.62,2023-10-18T10:51:53.000Z,Sevilla,Pago
T581,A4171,3612.27,2023-09-10T11:54:24.000Z,Sevilla,Transferencia
T582,A4913,2451.84,2023-01-09T13:54:11.000Z,Zaragoza,Pago
T583,A3610,4445.3,2023-08-24T10:07:18.000Z,Zaragoza,Pago
T584,A3975,1799.49,2023-12-03T18:22:31.000Z,Barcelona,Transferencia
T585,A6114,3827.82,2023-06-06T16:34:06.000Z,Barcelona,Transferencia
T586,A8055,265.92,2023-03-28T22:47:31.000Z,Zaragoza,Depósito
T587,A817,1571.18,2023-02-10T23:48:07.000Z,Sevilla,Retiro
T588,A7590,-586.19,2023-06-14T01:11:29.000Z,Madrid,Transferencia
T589,A8556,2143.11,2023-03-08T17:35:15.000Z,Madrid,Depósito
T590,A303,659.01,2023-08-15T05:54:35.000Z,Valencia,Depósito
T591,A1234,22.9,2023-04-10T12:58:44.000Z,Valencia,Pago
T592,A8719,-193.67,2023-03-18T06:27:43.000Z,Madrid,Pago
T593,A4523,481.79,2023-08-22T07:56:03.000Z,Sevilla,Pago
T594,A9295,4755.48,2023-05-18T10:44:24.000Z,Valencia,Pago
T595,A8076,286.02,2023-07-08T01:37:35.000Z,Madrid,Pago
T596,A2445,4208.24,2023-07-22T14:49:38.000Z,Madrid,Pago
T597,A6970,1362.23,2023-02-18T09:44:19.000Z,Sevilla,Retiro
T598,A8775,4112.19,2023-03-05T00:21:33.000Z,Zaragoza,Pago
T599,A7881,4187.05,2023-02-28T01:51:15.000Z,Sevilla,Pago
T600,A1269,2644.85,2023-01-01T05:10:41.000Z,Barcelona,Retiro
T601,A6959,2773.46,2023-07-14T19:43:44.000Z,Valencia,Transferencia
T602,A1538,-596.48,2023-06-15T15:38:37.000Z,Barcelona,Transferencia
T603,A8969,4053.12,2023-12-12T06:39:11.000Z,Zaragoza,Depósito
T604,A3589,3721.46,2023-04-23T09:24:49.000Z,Barcelona,Pago
T605,A7625,3343.85,2023-12-01T19:05:58.000Z,Madrid,Pago
T606,A9490,-251.93,2023-06-25T14:59:20.000Z,Valencia,Pago
T607,A4410,1808.97,2023-04-28T18:09:07.000Z,Sevilla,Pago
T608,A3336,146.55,2023-04-17T19:51:23.000Z,Sevilla,Retiro
T609,A2386,3444.82,2023-08-24T00:18:07.000Z,Zaragoza,Pago
T610,A5543,2483.21,2023-12-03T06:05:52.000Z,Zaragoza,Transferencia
T611,A307,2477.23,2023-08-27T10:34:56.000Z,Sevilla,Transferencia
T612,A2592,-917.26,2023-12-20T23:14:47.000Z,Zaragoza,Pago
T613,A5965,-871.66,2023-08-18T12:11:04.000Z,Zaragoza,Transferencia
T614,A3977,4246.3,2023-03-02T19:09:54.000Z,Madrid,Depósito
T615,A7812,-227.84,2023-09-16T02:32:28.000Z,Sevilla,Pago
T616,A6475,3187.12,2023-07-02T08:49:32.000Z,Valencia,Retiro
T617,A8137,489.59,2023-06-02T08:23:48.000Z,Valencia,Transferencia
T618,A4089,2211.52,2023-01-13T12:43:11.000Z,Barcelona,Pago
T619,A1127,-860.48,2023-10-14T22:56:09.000Z,Valencia,Pago
T620,A7550,2911.72,2023-04-19T23:04:28.000Z,Madrid,Transferencia
T621,A1036,2177.58,2023-12-28T04:34:38.000Z,Zaragoza,Pago
T622,A3811,3259.35,2023-09-08T16:08:45.000Z,Madrid,Pago
T623,A2689,3694.47,2023-10-06T20:11:20.000Z,Valencia,Transferencia
T624,A1340,3281.45,2023-12-05T03:23:22.000Z,Madrid,Pago
T625,A72,-655.34,2023-08-19T14:17:52.000Z,Zaragoza,Transferencia
T626,A4590,4720.44,2023-08-22T00:52:49.000Z,Madrid,Transferencia
T627,A7633,-953.12,2023-08-25T05:13:56.000Z,Madrid,Transferencia
T628,A9327,2950.59,2023-08-20T16:12:35.000Z,Barcelona,Depósito
T629,A281,1331.64,2023-11-04T07:43:18.000Z,Sevilla,Transferencia
T630,A7690,1138.88,2023-05-22T17:24:24.000Z,Sevilla,Pago
T631,A9823,1977.67,2023-11-23T18:52:06.000Z,Sevilla,Depósito
T632,A2413,-139.42,2023-09-10T10:04:56.000Z,Zaragoza,Retiro
T633,A8197,3828.86,2023-12-22T03:49:59.000Z,Barcelona,Depósito
T634,A8944,1239.64,2023-06-14T17:41:49.000Z,Zaragoza,Transferencia
T635,A1054,-657.7,2023-10-08T01:01:16.000Z,Zaragoza,Transferencia
T636,A5956,280.79,2023-01-16T08:37:12.000Z,Madrid,Depósito
T637,A4394,2134.04,2023-04-07T00:42:29.000Z,Valencia,Transferencia
T638,A1045,-36.8,2023-03-06T07:06:18.000Z,Madrid,Pago
T639,A1435,3426.71,2023-02-10T00:08:40.000Z,Barcelona,Retiro
T640,A9710,4410.39,2023-09-06T11:32:52.000Z,Valencia,Pago
T641,A6370,3446.47,2023-09-13T11:39:15.000Z,Barcelona,Retiro
T642,A9816,4044.98,2023-08-18T20:41:48.000Z,Madrid,Retiro
T643,A9659,268.58,2023-04-05T22:52:28.000Z,Madrid,Transferencia
T644,A6413,2053.59,2023-11-10T06:20:44.000Z,Barcelona,Pago
T645,A8385,2892.7,2023-04-18T00:24:31.000Z,Valencia,Depósito
T646,A1327,4170.63,2023-01-08T22:05:45.000Z,Valencia,Pago
T647,A224,2180.9,2023-05-21T14:17:21.000Z,Barcelona,Retiro
T648,A2335,4151.63,2023-07-17T13:05:13.000Z,Zaragoza,Retiro
T649,A4293,2172.41,2023-05-01T00:37:58.000Z,Valencia,Pago
T650,A3212,2227.82,2023-10-10T10:57:49.000Z,Sevilla,Pago
T651,A9668,877.49,2023-06-03T21:08:37.000Z,Madrid,Depósito
T652,A7835,164.5,2023-12-11T07:13:54.000Z,Barcelona,Depósito
T653,A4773,-656.18,2023-03-24T10:29:28.000Z,Sevilla,Pago
T654,A5805,4603.36,2023-09-17T06:04:48.000Z,Barcelona,Pago
T655,A8236,3199.15,2023-04-16T01:46:19.000Z,Barcelona,Retiro
T656,A1698,1441.06,2023-05-11T06:02:17.000Z,Barcelona,Depósito
T657,A5875,3336.57,2023-06-04T20:50:22.000Z,Valencia,Retiro
T658,A3944,1839.58,2023-09-24T15:02:59.000Z,Sevilla,Depósito
T659,A3285,-523.32,2023-03-23T02:24:27.000Z,Madrid,Depósito
T660,A287,4801.07,2023-10-01T12:34:32.000Z,Valencia,Transferencia
T661,A2538,-714.21,2023-03-10T17:46:38.000Z,Valencia,Depósito
T662,A3211,-733.54,2023-06-04T22:49:56.000Z,Valencia,Transferencia
T663,A5386,3041.47,2023-08-27T02:11:12.000Z,Madrid,Retiro
T664,A9174,573.32,2023-02-02T13:09:06.000Z,Valencia,Depósito
T665,A208,4724.21,2023-08-05T11:23:47.000Z,Valencia,Retiro
T666,A7121,4466.49,2023-01-17T10:21:33.000Z,Madrid,Transferencia
T667,A2428,2306.31,2023-12-02T21:22:55.000Z,Valencia,Transferencia
T668,A1320,-706.26,2023-11-15T01:58:41.000Z,Zaragoza,Pago
T669,A9572,50.49,2023-10-17T07:15:31.000Z,Madrid,Depósito
T670,A9631,1606.89,2023-06-15T03:30:22.000Z,Barcelona,Pago
T671,A9047,2188.94,2023-12-27T19:23:44.000Z,Valencia,Depósito
T672,A9756,1163.24,2023-11-25T01:09:52.000Z,Barcelona,Retiro
T673,A1088,-490.2,2023-12-13T05:52:10.000Z,Barcelona,Retiro
T674,A6274,1788.93,2023-11-06T03:46:08.000Z,Valencia,Depósito
T675,A83,3437.85,2023-12-08T19:33:37.000Z,Sevilla,Transferencia
T676,A8839,2199.55,2023-11-10T15:02:04.000Z,Zaragoza,Pago
T677,A2903,3178.94,2023-07-25T07:13:47.000Z,Valencia,Retiro
T678,A9923,617.03,2023-05-02T21:59:38.000Z,Valencia,Retiro
T679,A4720,644.32,2023-10-28T08:04:16.000Z,Zaragoza,Retiro
T680,A8293,4788.33,2023-04-18T07:28:20.000Z,Barcelona,Pago
T681,A9608,4141.39,2023-02-28T07:47:43.000Z,Valencia,Retiro
T682,A2803,-819.66,2023-03-27T07:13:52.000Z,Sevilla,Pago
T683,A3097,2387.1,2023-06-06T14:02:35.000Z,Zaragoza,Depósito
T684,A4701,4048.27,2023-08-26T18:22:11.000Z,Madrid,Retiro
T685,A3097,4168.67,2023-01-27T19:05:06.000Z,Madrid,Depósito
T686,A7967,567.49,2023-08-26T09:29:08.000Z,Barcelona,Transferencia
T687,A7106,2055.45,2023-10-11T11:51:35.000Z,Madrid,Retiro
T688,A2625,1071.0,2023-08-12T23:57:10.000Z,Valencia,Pago
T689,A7580,3792.75,2023-03-24T18:51:44.000Z,Zaragoza,Retiro
T690,A2940,4900.13,2023-01-26T21:22:27.000Z,Sevilla,Depósito
T691,A2025,1433.53,2023-09-27T07:02:04.000Z,Barcelona,Transferencia
T692,A7370,3680.76,2023-05-12T18:48:36.000Z,Barcelona,Pago
T693,A5725,4659.95,2023-01-07T14:38:53.000Z,Sevilla,Pago
T694,A2347,-326.1,2023-02-19T07:40:38.000Z,Valencia,Depósito
T695,A7336,-896.31,2023-01-24T14:14:24.000Z,Zaragoza,Transferencia
T696,A7328,2880.41,2023-07-24T07:38:03.000Z,Barcelona,Retiro
T697,A7889,1500.45,2023-06-20T01:05:23.000Z,Zaragoza,Transferencia
T698,A4181,935.47,2023-04-09T12:55:03.000Z,Madrid,Retiro
T699,A1232,4138.34,2023-10-14T10:17:17.000Z,Madrid,Pago
T700,A8144,4609.06,2023-03-25T13:42:26.000Z,Valencia,Depósito
T701,A9208,-72.02,2023-02-02T10:45:22.000Z,Madrid,Retiro
T702,A7216,2502.29,2023-01-09T13:04:34.000Z,Valencia,Pago
T703,A79,4399.6,2023-10-17T04:08:57.000Z,Valencia,Retiro
T704,A1619,3833.36,2023-02-11T05:30:23.000Z,Sevilla,Pago
T705,A7147,4603.02,2023-06-21T06:46:50.000Z,Barcelona,Pago
